,ROI,Max Drawdown,Win Percentage,Profit Factor,Expectancy
Python_Multi_Consolidated_20250726_161921_SENSEX 1042-1242 SL58%TP22%,7738.091420000102,17368.356139999978,0.5975609756097561,1.109736032230865,94.36696853658657
Python_Multi_Consolidated_20250726_161921_SENSEX 1104-1404 SL28%TP42%,1642.2445000001017,28920.925119999938,0.6829268292682927,1.0286010100029328,20.02737195122097
Python_Multi_Consolidated_20250726_161921_SENSEX 1102-1302 SL28%TP42%,11729.945100000105,8437.695219999981,0.6829268292682927,1.3350996207527035,143.04811097561122
Python_Multi_Consolidated_20250726_161921_SENSEX 1044-1344 SL58%TP22%,-2908.0942199998826,16297.755099999966,0.524390243902439,0.9643454994514753,-35.4645636585351
Python_Multi_Consolidated_20250726_161921_SENSEX 1100-1200 SL28%TP42%,6642.13596000011,5333.118199999984,0.5609756097560976,1.2639797163568791,81.00165804878185
Python_Multi_Consolidated_20250726_161921_SENSEX 1046-1116 SL58%TP22%,1937.3293000001106,10705.298959999967,0.6951219512195121,1.0701009977813767,23.62596707317209
Python_Multi_Consolidated_20250726_161921_SENSEX 1057-1457 SL28%TP42%,-4465.243899999898,32280.515939999954,0.7073170731707317,0.9324470001124207,-54.45419390243785
Python_Multi_Consolidated_20250726_161921_SENSEX 1056-1126 SL28%TP42%,2869.1798800001075,6630.78923999998,0.6585365853658537,1.1290237221642845,34.98999853658677
Python_Multi_Consolidated_20250726_161921_SENSEX 1047-1447 SL58%TP22%,-12357.321839999888,29858.34041999992,0.4878048780487805,0.8750484963166184,-150.69904682926722
Python_Multi_Consolidated_20250726_161921_SENSEX 1054-1354 SL28%TP42%,-449.4860199998841,18093.348679999937,0.6829268292682927,0.9928453833462939,-5.481536829266702
Python_Multi_Consolidated_20250726_161921_SENSEX 1040-1140 SL58%TP22%,2078.946480000106,11067.211419999992,0.6097560975609756,1.0461759713539898,25.35300585365985
Python_Multi_Consolidated_20250726_161921_SENSEX 1107-1507 SL28%TP42%,-2143.9549399998778,31773.09529999993,0.6707317073170732,0.9668833993342127,-26.145791951217802
Python_Multi_Consolidated_20250726_161921_SENSEX 1120-1220 SL28%TP42%,-1753.211279999868,18184.72723999995,0.5487804878048781,0.9519118312357016,-21.380625365851984
Python_Multi_Consolidated_20250726_161921_SENSEX 1032-1232 SL58%TP22%,16393.272740000124,10590.75753999998,0.6219512195121951,1.2371079420319626,199.91796024390385
Python_Multi_Consolidated_20250726_161921_SENSEX 1117-1517 SL28%TP42%,3890.2029800000973,28514.14775999995,0.6951219512195121,1.0572840462275852,47.44149975609855
Python_Multi_Consolidated_20250726_161921_SENSEX 1034-1334 SL58%TP22%,8345.113680000119,13526.526679999943,0.5487804878048781,1.102305875170184,101.76967902439185
Python_Multi_Consolidated_20250726_161921_SENSEX 1116-1146 SL28%TP42%,-6245.573659999889,9447.8075599999,0.4878048780487805,0.7166797999034615,-76.16553243902302
Python_Multi_Consolidated_20250726_161921_SENSEX 1114-1414 SL28%TP42%,2300.660120000109,17107.600259999912,0.6707317073170732,1.0417791011943212,28.05683073170883
Python_Multi_Consolidated_20250726_161921_SENSEX 1036-1106 SL58%TP22%,3992.8839600000956,4625.316419999996,0.6707317073170732,1.1684859516276263,48.69370682926956
Python_Multi_Consolidated_20250726_161921_SENSEX 1112-1312 SL28%TP42%,7493.061520000107,8036.863159999977,0.6585365853658537,1.1758206969152174,91.3787990243917
Python_Multi_Consolidated_20250726_161921_SENSEX 1037-1437 SL58%TP22%,7316.97682000012,13925.551259999984,0.524390243902439,1.0852630612046992,89.23142463414797
Python_Multi_Consolidated_20250726_161921_SENSEX 1110-1210 SL28%TP42%,16815.490600000103,2971.4455199999957,0.6707317073170732,1.8613764795539496,205.0669585365866
Python_Multi_Consolidated_20250726_161921_SENSEX 1010-1110 SL58%TP22%,-1988.9574999998877,17397.32297999993,0.573170731707317,0.9662485931123714,-24.25557926829174
Python_Multi_Consolidated_20250726_161921_SENSEX 950-1050 SL28%TP47%,2837.0014200001083,9534.779899999983,0.6219512195121951,1.0671838513423573,34.597578292684375
Python_Multi_Consolidated_20250726_161921_SENSEX 1134-1434 SL58%TP22%,-11388.660999999898,34009.360279999964,0.5365853658536586,0.8779322904796838,-138.88610975609583
Python_Multi_Consolidated_20250726_161921_SENSEX 1306-1336 SL28%TP47%,-4104.089119999886,9651.304519999925,0.5853658536585366,0.8183217180454074,-50.04986731707177
Python_Multi_Consolidated_20250726_161921_SENSEX 1242-1442 SL58%TP22%,-23993.53913999989,29402.862439999903,0.4878048780487805,0.6935354098614773,-292.6041358536572
Python_Multi_Consolidated_20250726_161921_SENSEX 1302-1502 SL28%TP47%,-7877.690989999885,25949.252079999922,0.5853658536585366,0.8743179445285578,-96.06940231707188
Python_Multi_Consolidated_20250726_161921_SENSEX 1246-1316 SL58%TP22%,-5014.667759999892,8465.17543999996,0.524390243902439,0.8219651203460543,-61.15448487804741
Python_Multi_Consolidated_20250726_161921_SENSEX 1300-1400 SL28%TP47%,-5213.7759399998995,13615.427179999922,0.5609756097560976,0.8570067510107214,-63.582633414632824
Python_Multi_Consolidated_20250726_161921_SENSEX 1256-1326 SL28%TP47%,-10383.856159999901,13185.811639999925,0.5121951219512195,0.6465363429926195,-126.63239219512081
Python_Multi_Consolidated_20250726_161921_SENSEX 1250-1350 SL58%TP22%,-60.03033999988452,10930.537399999983,0.5365853658536586,0.9988134433614448,-0.7320773170716848
Python_Multi_Consolidated_20250726_161921_SENSEX 1252-1452 SL28%TP47%,22628.240160000096,10886.65209999998,0.6585365853658537,1.6675882756580396,275.9541482926842
Python_Multi_Consolidated_20250726_161921_SENSEX 1252-1452 SL58%TP22%,-22555.373939999896,29295.973659999905,0.4634146341463415,0.7215471315233274,-275.06553585365737
Python_Multi_Consolidated_20250726_161921_SENSEX 1250-1350 SL28%TP47%,6740.744360000111,7635.851719999995,0.5975609756097561,1.2184614908670268,82.2041995121964
Python_Multi_Consolidated_20250726_161921_SENSEX 1246-1316 SL28%TP47%,-1552.937219999891,5661.09699999997,0.524390243902439,0.9259387245552921,-18.938258780486393
Python_Multi_Consolidated_20250726_161921_SENSEX 1310-1410 SL28%TP47%,11487.665250000102,7577.36963999997,0.6219512195121951,1.4727145261440366,140.09347865853795
Python_Multi_Consolidated_20250726_161921_SENSEX 1240-1340 SL58%TP22%,-2667.4967399998914,9046.594399999984,0.5975609756097561,0.9416750829679488,-32.530448048779135
Python_Multi_Consolidated_20250726_161921_SENSEX 1336-1406 SL28%TP47%,-3600.815529999907,11376.018759999974,0.5365853658536586,0.8544731674945709,-43.91238451219391
Python_Multi_Consolidated_20250726_161921_SENSEX 1226-1256 SL58%TP22%,-10136.917899999888,11960.173799999971,0.5853658536585366,0.6547514384528147,-123.62094999999869
Python_Multi_Consolidated_20250726_161921_SENSEX 1330-1430 SL28%TP47%,-7434.534899999907,17149.978669999946,0.5365853658536586,0.8039118580150811,-90.66505975609641
Python_Multi_Consolidated_20250726_161921_SENSEX 1326-1356 SL28%TP47%,-7554.600809999894,13563.734599999972,0.5121951219512195,0.7090089719473851,-92.12927817073034
Python_Multi_Consolidated_20250726_161921_SENSEX 1230-1330 SL58%TP22%,859.723980000106,10586.859299999976,0.573170731707317,1.020809936373009,10.484438780488972
Python_Multi_Consolidated_20250726_161921_SENSEX 1322-1522 SL28%TP47%,22013.768580000116,13023.169279999947,0.6341463414634146,1.6728632328534707,268.46059243902585
Python_Multi_Consolidated_20250726_161921_SENSEX 1232-1432 SL58%TP22%,-27964.243799999887,33863.9710799999,0.47560975609756095,0.6527294052398682,-341.027363414633
Python_Multi_Consolidated_20250726_161921_SENSEX 1320-1420 SL28%TP47%,6585.039140000107,12964.279819999949,0.5853658536585366,1.2080503306959502,80.3053553658549
Python_Multi_Consolidated_20250726_161921_SENSEX 1316-1346 SL28%TP47%,-4217.1746399998965,5797.575839999909,0.4878048780487805,0.7985653894763091,-51.42895902438903
Python_Multi_Consolidated_20250726_161921_SENSEX 1236-1306 SL58%TP22%,-2744.1161599998954,10191.054919999966,0.5487804878048781,0.8820051501436601,-33.46483121951084
Python_Multi_Consolidated_20250726_161921_SENSEX 1312-1512 SL28%TP47%,25508.802480000082,7954.212889999995,0.6829268292682927,1.7673388772326515,311.0829570731719
Python_Multi_Consolidated_20250726_161921_SENSEX 1224-1524 SL58%TP22%,-24995.024619999913,34182.77391999991,0.5,0.7299560164050449,-304.81737341463315
Python_Multi_Consolidated_20250726_161921_SENSEX 1256-1326 SL58%TP22%,8597.695420000102,5718.095999999981,0.5975609756097561,1.3851783812178537,104.84994414634275
Python_Multi_Consolidated_20250726_161921_SENSEX 1242-1442 SL28%TP47%,23953.734510000104,11347.938639999986,0.6585365853658537,1.7046213262191823,292.11871353658677
Python_Multi_Consolidated_20250726_161921_SENSEX 1220-1320 SL28%TP47%,-9867.801749999899,12873.347279999933,0.5487804878048781,0.766336667788389,-120.33904573170588
Python_Multi_Consolidated_20250726_161921_SENSEX 1316-1346 SL58%TP22%,-20476.145039999898,23472.019639999908,0.4634146341463415,0.4686288082103953,-249.70908585365723
Python_Multi_Consolidated_20250726_161921_SENSEX 1216-1246 SL28%TP47%,-3352.7634499998976,8954.468499999972,0.5975609756097561,0.8409922467983592,-40.88735914634029
Python_Multi_Consolidated_20250726_161921_SENSEX 1320-1420 SL58%TP22%,-22587.3812799999,28309.25837999991,0.524390243902439,0.6226710808864497,-275.4558692682914
Python_Multi_Consolidated_20250726_161921_SENSEX 1214-1514 SL28%TP47%,-1484.0786099998954,17662.40719999998,0.6097560975609756,0.9748981880969256,-18.09851963414519
Python_Multi_Consolidated_20250726_161921_SENSEX 1212-1412 SL28%TP47%,-7508.7221099999115,27791.301849999953,0.5853658536585366,0.869848732539984,-91.5697818292673
Python_Multi_Consolidated_20250726_161921_SENSEX 1322-1522 SL58%TP22%,-15782.693519999895,28975.15329999992,0.5121951219512195,0.7984650300628029,-192.47187219512057
Python_Multi_Consolidated_20250726_161921_SENSEX 1210-1310 SL28%TP47%,-6052.488629999927,15189.096189999971,0.6341463414634146,0.8361687564060252,-73.81083695121862
Python_Multi_Consolidated_20250726_161921_SENSEX 1326-1356 SL58%TP22%,-8783.40425999989,15178.105739999908,0.4878048780487805,0.7071581388445738,-107.11468609755968
Python_Multi_Consolidated_20250726_161921_SENSEX 1206-1236 SL28%TP47%,-1571.2186199999037,7294.189799999985,0.5975609756097561,0.9340330247790423,-19.161202682925705
Python_Multi_Consolidated_20250726_161921_SENSEX 1204-1504 SL28%TP47%,-12850.581239999907,34434.72031999995,0.6341463414634146,0.8125268104442169,-156.71440536585237
Python_Multi_Consolidated_20250726_161921_SENSEX 1222-1422 SL28%TP47%,4718.310940000103,14898.971269999975,0.6463414634146342,1.1074725507688712,57.540377317074444
Python_Multi_Consolidated_20250726_161921_SENSEX 1312-1512 SL58%TP22%,-18610.460339999896,28305.37431999995,0.5,0.7508066903599852,-226.9568334146328
Python_Multi_Consolidated_20250726_161921_SENSEX 1300-1400 SL58%TP22%,-6635.404719999895,14572.42813999996,0.573170731707317,0.8606153609267276,-80.91956975609611
Python_Multi_Consolidated_20250726_161921_SENSEX 1240-1340 SL28%TP47%,9622.815090000102,5471.777919999994,0.6951219512195121,1.3253694039901107,117.35140353658647
Python_Multi_Consolidated_20250726_161921_SENSEX 1236-1306 SL28%TP47%,-5769.710869999885,7167.356869999903,0.5365853658536586,0.7718636748016668,-70.36232768292544
Python_Multi_Consolidated_20250726_161921_SENSEX 1302-1502 SL58%TP22%,-14174.978779999883,36476.16895999993,0.47560975609756095,0.82700540195315,-172.86559487804755
Python_Multi_Consolidated_20250726_161921_SENSEX 1232-1432 SL28%TP47%,9399.02109000011,13185.478519999964,0.5853658536585366,1.2385502119567333,114.6222084146354
Python_Multi_Consolidated_20250726_161921_SENSEX 1306-1336 SL58%TP22%,-11721.00421999989,15269.502819999903,0.5365853658536586,0.6054875155557834,-142.93907585365722
Python_Multi_Consolidated_20250726_161921_SENSEX 1230-1330 SL28%TP47%,-3989.0171099998947,10885.241289999914,0.6097560975609756,0.8916911201672408,-48.64655012194993
Python_Multi_Consolidated_20250726_161921_SENSEX 1226-1256 SL28%TP47%,-1595.8590699998947,8181.059919999966,0.5609756097560976,0.9206217743916109,-19.461695975608365
Python_Multi_Consolidated_20250726_161921_SENSEX 1310-1410 SL58%TP22%,-21564.0008999999,24070.22839999992,0.4878048780487805,0.6093560852059471,-262.9756207317062
Python_Multi_Consolidated_20250726_161921_SENSEX 1224-1524 SL28%TP47%,2227.508870000107,17016.52417999997,0.6219512195121951,1.0394440302931232,27.164742317074456
Python_Multi_Consolidated_20250726_161921_SENSEX 1340-1440 SL28%TP47%,757.671970000102,19825.096779999938,0.5975609756097561,1.020923600455387,9.23990207317189
Python_Multi_Consolidated_20250726_161921_SENSEX 1146-1216 SL58%TP22%,-7132.349419999905,12121.07011999997,0.5853658536585366,0.7726767776416748,-86.9798709756086
Python_Multi_Consolidated_20250726_161921_SENSEX 932-1132 SL28%TP47%,8831.890260000098,13134.91694999996,0.6219512195121951,1.1494088178931967,107.70597878048898
Python_Multi_Consolidated_20250726_161921_SENSEX 1150-1250 SL58%TP22%,-22643.724139999904,32073.462339999925,0.573170731707317,0.6196482786666786,-276.1429773170721
Python_Multi_Consolidated_20250726_161921_SENSEX 930-1030 SL28%TP47%,-14118.28106999989,27915.797789999946,0.5975609756097561,0.7820695064971444,-172.1741593902426
Python_Multi_Consolidated_20250726_161921_SENSEX 927-1327 SL28%TP47%,-13920.66130999988,34433.08850999993,0.6707317073170732,0.8392680976260971,-169.7641623170715
Python_Multi_Consolidated_20250726_161921_SENSEX 1152-1352 SL58%TP22%,-6936.969639999907,30961.873339999962,0.573170731707317,0.9152968703616389,-84.59719073170629
Python_Multi_Consolidated_20250726_161921_SENSEX 926-956 SL28%TP47%,5197.701670000115,11100.52031999999,0.5,1.1279057832321107,63.386605731708755
Python_Multi_Consolidated_20250726_161921_SENSEX 1154-1454 SL58%TP22%,-22899.652699999893,41324.20925999994,0.5121951219512195,0.76595835034084,-279.2640573170719
Python_Multi_Consolidated_20250726_161921_SENSEX 924-1224 SL28%TP47%,7348.7947900001,20839.016809999976,0.6951219512195121,1.09394674570638,89.61944865853764
Python_Multi_Consolidated_20250726_161921_SENSEX 922-1122 SL28%TP47%,37291.6673800001,7913.814199999993,0.7073170731707317,1.7829494364392586,454.77643146341563
Python_Multi_Consolidated_20250726_161921_SENSEX 1156-1226 SL58%TP22%,-18725.022059999897,21249.500919999922,0.5365853658536586,0.4955109229995373,-228.35392756097428
Python_Multi_Consolidated_20250726_161921_SENSEX 934-1234 SL28%TP47%,17554.950860000095,10377.399389999991,0.6951219512195121,1.299114303336579,214.0847665853671
Python_Multi_Consolidated_20250726_161921_SENSEX 936-1006 SL28%TP47%,-6777.03584999988,20053.231609999926,0.5365853658536586,0.8343037545732485,-82.64677865853514
Python_Multi_Consolidated_20250726_161921_SENSEX 947-1347 SL28%TP47%,36372.18592000011,10908.558999999997,0.7926829268292683,1.685516314362037,443.56324292683075
Python_Multi_Consolidated_20250726_161921_SENSEX 946-1016 SL28%TP47%,7971.863300000117,10957.903839999983,0.6341463414634146,1.2943646842213294,97.21784512195268
Python_Multi_Consolidated_20250726_161921_SENSEX 1136-1206 SL58%TP22%,238.8649400001156,9566.84309999994,0.5365853658536586,1.0104891467131838,2.9129870731721894
Python_Multi_Consolidated_20250726_161921_SENSEX 944-1244 SL28%TP47%,11682.644070000104,10818.094389999978,0.7073170731707317,1.187348766547754,142.47126914634248
Python_Multi_Consolidated_20250726_161921_SENSEX 1140-1240 SL58%TP22%,-14696.763979999883,24136.740339999953,0.6097560975609756,0.7362426661945373,-179.22882902438892
Python_Multi_Consolidated_20250726_161921_SENSEX 920-1020 SL28%TP47%,9440.73679000012,14759.514309999962,0.5975609756097561,1.1766423834851554,115.13093646341599
Python_Multi_Consolidated_20250726_161921_SENSEX 942-1142 SL28%TP47%,9622.141950000112,9466.441449999991,0.573170731707317,1.1893950852576844,117.34319451219653
Python_Multi_Consolidated_20250726_161921_SENSEX 940-1040 SL28%TP47%,-7867.718659999886,19211.832969999916,0.5975609756097561,0.8559037797345465,-95.94778853658397
Python_Multi_Consolidated_20250726_161921_SENSEX 1142-1342 SL58%TP22%,-4962.9817399998965,34731.03011999995,0.5121951219512195,0.9348363107799521,-60.52416756097443
Python_Multi_Consolidated_20250726_161921_SENSEX 937-1337 SL28%TP47%,1996.0143500001027,19718.280059999935,0.6951219512195121,1.0250053491143458,24.3416384146351
Python_Multi_Consolidated_20250726_161921_SENSEX 1144-1444 SL58%TP22%,-21904.495219999913,40777.04719999996,0.524390243902439,0.7785484942933446,-267.1279904878037
Python_Multi_Consolidated_20250726_161921_SENSEX 1200-1300 SL58%TP22%,-22733.829299999885,35773.58775999992,0.5853658536585366,0.6136845588709002,-277.2418207317062
Python_Multi_Consolidated_20250726_161921_SENSEX 1416-1446 SL28%TP47%,3760.7599700001,7097.250999999982,0.573170731707317,1.1789705344055035,45.86292646341576
Python_Multi_Consolidated_20250726_161921_SENSEX 1410-1510 SL28%TP47%,13768.8023300001,5133.090469999979,0.5853658536585366,1.5303041252818084,167.91222353658662
Python_Multi_Consolidated_20250726_161921_SENSEX 1214-1514 SL58%TP22%,-10415.033219999881,26522.01081999993,0.5365853658536586,0.8812332751740575,-127.01260024390092
Python_Multi_Consolidated_20250726_161921_SENSEX 1406-1436 SL28%TP47%,5145.515380000091,7393.1544999999505,0.5487804878048781,1.2792563108041743,62.750187560976684
Python_Multi_Consolidated_20250726_161921_SENSEX 1216-1246 SL58%TP22%,-11294.930719999893,17881.300819999913,0.5609756097560976,0.6990982150228288,-137.7430575609743
Python_Multi_Consolidated_20250726_161921_SENSEX 1212-1412 SL58%TP22%,-129.32267999990484,26638.767659999976,0.5609756097560976,0.9981266534180862,-1.5771058536574856
Python_Multi_Consolidated_20250726_161921_SENSEX 1400-1500 SL28%TP47%,11730.511160000122,10160.042859999952,0.5853658536585366,1.3600603852107251,143.05501414634278
Python_Multi_Consolidated_20250726_161921_SENSEX 1356-1426 SL28%TP47%,-5081.345129999881,14037.482799999929,0.5,0.8110425354695445,-61.96762353658397
Python_Multi_Consolidated_20250726_161921_SENSEX 1220-1320 SL58%TP22%,-480.8906999998968,12351.429239999969,0.6097560975609756,0.9896773698752777,-5.8645207317060795
Python_Multi_Consolidated_20250726_161921_SENSEX 1350-1450 SL28%TP47%,11186.132580000096,9264.202019999964,0.5975609756097561,1.416409130139876,136.41625097561092
Python_Multi_Consolidated_20250726_161921_SENSEX 1222-1422 SL58%TP22%,-18012.180079999896,27722.553819999917,0.5121951219512195,0.7705713910730628,-219.66073268292553
Python_Multi_Consolidated_20250726_161921_SENSEX 1346-1416 SL28%TP47%,-921.9687599998971,10044.807239999947,0.573170731707317,0.9558100013066547,-11.243521463413344
Python_Multi_Consolidated_20250726_161921_SENSEX 1420-1520 SL28%TP47%,10638.03319000011,9817.120039999976,0.5487804878048781,1.3513002563367735,129.73211207317223
Python_Multi_Consolidated_20250726_161921_SENSEX 917-1317 SL28%TP47%,13570.453060000124,16631.42216999994,0.6829268292682927,1.1495092897703434,165.49333000000183
Python_Multi_Consolidated_20250726_161921_SENSEX 916-946 SL28%TP47%,-14644.54180999986,23336.955419999875,0.4634146341463415,0.7395561585012526,-178.5919732926813
Python_Multi_Consolidated_20250726_161921_SENSEX 1202-1402 SL58%TP22%,-15790.462859999903,26189.902399999966,0.5487804878048781,0.809176183215978,-192.56662024390096
Python_Multi_Consolidated_20250726_161921_SENSEX 916-920 SL28%TP47%,-20358.029119999876,21368.36511999988,0.3902439024390244,0.4084496661495559,-248.26864780487645
Python_Multi_Consolidated_20250726_161921_SENSEX 1456-1525 SL28%TP47%,-1583.583059999895,5620.786199999977,0.524390243902439,0.9455447589495897,-19.311988536584067
Python_Multi_Consolidated_20250726_161921_SENSEX 1204-1504 SL58%TP22%,-17197.73285999989,38913.415479999945,0.5121951219512195,0.8139589592381115,-209.72844951219383
Python_Multi_Consolidated_20250726_161921_SENSEX 1446-1516 SL28%TP47%,3264.747350000091,8430.49029999999,0.5365853658536586,1.1338082324801635,39.81399207317202
Python_Multi_Consolidated_20250726_161921_SENSEX 1206-1236 SL58%TP22%,-13349.0387399999,25434.34681999992,0.5609756097560976,0.6872175093357823,-162.79315536585244
Python_Multi_Consolidated_20250726_161921_SENSEX 1436-1506 SL28%TP47%,10929.793770000093,5018.793999999991,0.6341463414634146,1.6241537828311607,133.29016792683043
Python_Multi_Consolidated_20250726_161921_SENSEX 1426-1456 SL28%TP47%,-5708.025099999907,13772.123599999966,0.5487804878048781,0.8051347365154677,-69.6100621951208
Python_Multi_Consolidated_20250726_161921_SENSEX 1210-1310 SL58%TP22%,-4506.736319999921,20258.703579999947,0.5487804878048781,0.9020880678923003,-54.960199024389226
Python_Multi_Consolidated_20250726_161921_SENSEX 1330-1430 SL58%TP22%,-13990.88153999989,20906.1219399999,0.5121951219512195,0.7411061438339394,-170.62050658536464
Python_Multi_Consolidated_20250726_161921_SENSEX 1202-1402 SL28%TP42%,-25041.439619999917,35170.28345999994,0.5609756097560976,0.6297470262054891,-305.3834099999989
Python_Multi_Consolidated_20250726_161921_SENSEX 1034-1334 SL28%TP52%,25242.655050000125,15272.215719999995,0.7560975609756098,1.457398179311409,307.8372567073184
Python_Multi_Consolidated_20250726_161921_SENSEX 1032-1232 SL28%TP52%,-13703.97279999989,32276.85921999992,0.5853658536585366,0.7935241148504385,-167.12161951219377
Python_Multi_Consolidated_20250726_161921_SENSEX 1250-1350 SL53%TP67%,-6813.373059999881,9395.459789999903,0.524390243902439,0.8259175997361023,-83.08991536585216
Python_Multi_Consolidated_20250726_161921_SENSEX 1030-1130 SL28%TP52%,1452.3622800001049,11245.75180999995,0.6463414634146342,1.0386783893871425,17.711735121952586
Python_Multi_Consolidated_20250726_161921_SENSEX 1252-1452 SL53%TP67%,-659.9977199999144,18046.99785999994,0.5487804878048781,0.9874780754050674,-8.048752682925851
Python_Multi_Consolidated_20250726_161921_SENSEX 1027-1427 SL28%TP52%,-12401.617779999888,37912.94298999991,0.6829268292682927,0.8587336113004209,-151.2392412195104
Python_Multi_Consolidated_20250726_161921_SENSEX 1026-1056 SL28%TP52%,-1278.9110199998865,9997.777719999947,0.5609756097560976,0.9518832703147476,-15.596475853656955
Python_Multi_Consolidated_20250726_161921_SENSEX 1256-1326 SL53%TP67%,-1941.4461199998993,7309.278549999972,0.5609756097560976,0.9116918541285001,-23.676172195120643
Python_Multi_Consolidated_20250726_161921_SENSEX 1024-1324 SL28%TP52%,16361.854730000121,27093.13895999996,0.7073170731707317,1.2699184725081636,199.5348137804889
Python_Multi_Consolidated_20250726_161921_SENSEX 1300-1400 SL53%TP67%,-7884.533289999897,15332.849549999974,0.573170731707317,0.8015149799045684,-96.15284499999876
Python_Multi_Consolidated_20250726_161921_SENSEX 1022-1222 SL28%TP52%,3891.434700000111,26862.19102999996,0.6829268292682927,1.0663527546981866,47.45652073170879
Python_Multi_Consolidated_20250726_161921_SENSEX 1246-1316 SL53%TP67%,-6089.879069999891,7908.381219999909,0.5121951219512195,0.7301634492658949,-74.26681792682794
Python_Multi_Consolidated_20250726_161921_SENSEX 1036-1106 SL28%TP52%,-1545.4358699998957,11092.671919999948,0.6341463414634146,0.9327515945178124,-18.84677890243779
Python_Multi_Consolidated_20250726_161921_SENSEX 1230-1330 SL53%TP67%,2082.7024500000985,8781.550099999968,0.6463414634146342,1.0729968107209769,25.398810365854956
Python_Multi_Consolidated_20250726_161921_SENSEX 1047-1447 SL28%TP52%,-1921.0802399998788,34565.15056999994,0.6463414634146342,0.9752062815582775,-23.427807804876466
Python_Multi_Consolidated_20250726_161921_SENSEX 1232-1432 SL53%TP67%,5660.734650000107,16676.366399999963,0.6463414634146342,1.1319080316910977,69.03334939024523
Python_Multi_Consolidated_20250726_161921_SENSEX 1046-1116 SL28%TP52%,4122.104830000105,8035.586199999979,0.6463414634146342,1.1921164046104653,50.26957109756222
Python_Multi_Consolidated_20250726_161921_SENSEX 1044-1344 SL28%TP52%,20239.166280000114,10345.548749999985,0.7073170731707317,1.385744856646295,246.8191009756108
Python_Multi_Consolidated_20250726_161921_SENSEX 1236-1306 SL53%TP67%,-1901.461849999889,5509.701249999962,0.524390243902439,0.8916928291071965,-23.188559146340054
Python_Multi_Consolidated_20250726_161921_SENSEX 1020-1120 SL28%TP52%,2631.314510000116,15279.650619999948,0.6585365853658537,1.069916065780816,32.08920134146496
Python_Multi_Consolidated_20250726_161921_SENSEX 1042-1242 SL28%TP52%,8913.7364000001,12519.745549999954,0.6585365853658537,1.1836133769796864,108.70410243902552
Python_Multi_Consolidated_20250726_161921_SENSEX 1240-1340 SL53%TP67%,2534.7108900001103,7486.313649999989,0.5975609756097561,1.0855575102465254,30.91110841463535
Python_Multi_Consolidated_20250726_161921_SENSEX 1040-1140 SL28%TP52%,-969.1079699998984,12583.449519999975,0.6341463414634146,0.9753828685621944,-11.818389878047526
Python_Multi_Consolidated_20250726_161921_SENSEX 1037-1437 SL28%TP52%,1184.3803900001046,20749.78442999992,0.6707317073170732,1.0158982646457366,14.443663292684619
Python_Multi_Consolidated_20250726_161921_SENSEX 1242-1442 SL53%TP67%,14024.17773000011,15581.362199999983,0.6463414634146342,1.3585640573270352,171.02655768292834
Python_Multi_Consolidated_20250726_161921_SENSEX 1302-1502 SL53%TP67%,-2865.6615199998732,24368.477819999942,0.5853658536585366,0.9418064902159151,-34.94709170731562
Python_Multi_Consolidated_20250726_161921_SENSEX 1002-1202 SL28%TP52%,1973.0438800001189,14932.416299999972,0.6097560975609756,1.0349614496978536,24.06151073170861
Python_Multi_Consolidated_20250726_161921_SENSEX 1322-1522 SL53%TP67%,9058.138710000107,13550.141319999942,0.5609756097560976,1.2775034484154253,110.46510621951347
Python_Multi_Consolidated_20250726_161921_SENSEX 1000-1100 SL28%TP52%,-4017.755069999892,14029.514839999956,0.5121951219512195,0.9091188947049669,-48.99701304877925
Python_Multi_Consolidated_20250726_161921_SENSEX 957-1357 SL28%TP42%,10813.001120000103,13692.638519999982,0.6829268292682927,1.2025634673333758,131.86586731707462
Python_Multi_Consolidated_20250726_161921_SENSEX 1326-1356 SL53%TP67%,-14336.795069999893,18892.250069999915,0.4634146341463415,0.49347530247165244,-174.8389642682913
Python_Multi_Consolidated_20250726_161921_SENSEX 956-1026 SL28%TP42%,2458.4142000001307,9189.287599999963,0.5609756097560976,1.0966840528318935,29.98066097561133
Python_Multi_Consolidated_20250726_161921_SENSEX 1330-1430 SL53%TP67%,-14254.336259999907,19525.818319999962,0.5,0.6751303995734357,-173.83336902438901
Python_Multi_Consolidated_20250726_161921_SENSEX 954-1254 SL28%TP42%,32893.37768000011,11024.244799999997,0.8048780487804879,1.8754612260734798,401.1387521951234
Python_Multi_Consolidated_20250726_161921_SENSEX 952-1152 SL28%TP42%,33143.0214800001,7081.710619999985,0.7073170731707317,2.2005149746967683,404.1831887804888
Python_Multi_Consolidated_20250726_161921_SENSEX 1336-1406 SL53%TP67%,-1489.5276099999135,6075.345249999979,0.5487804878048781,0.9256774674026098,-18.164970853657394
Python_Multi_Consolidated_20250726_161921_SENSEX 950-1050 SL28%TP42%,13954.251120000108,9927.433399999984,0.6829268292682927,1.4121617194238685,170.17379414634286
Python_Multi_Consolidated_20250726_161921_SENSEX 1320-1420 SL53%TP67%,-16225.051899999902,22345.30169999994,0.5121951219512195,0.6489532269826509,-197.86648658536467
Python_Multi_Consolidated_20250726_161921_SENSEX 1004-1304 SL28%TP52%,-10864.573249999881,27051.9158799999,0.6463414634146342,0.8621494053966455,-132.49479573170595
